"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
521063,"March 11, 2016",Delaware,Wilmington,"600 block of Taylor St",1,0,N/A
532446,"March 10, 2016",Delaware,Dover,"100 block of Westover Drive",0,0,N/A
520100,"March 10, 2016",Delaware,Wilmington,"900 block of Bennett St",0,1,N/A
521964,"March 10, 2016",Delaware,Dover,"S. New and Division streets",0,0,N/A
520108,"March 9, 2016",Delaware,"New Castle","100 block of Covington Place",0,1,N/A
519243,"March 8, 2016",Delaware,Wilmington,"50 block of Gordon St",1,0,N/A
519246,"March 8, 2016",Delaware,Wilmington,"Taylor and Bennett streets",0,1,N/A
518862,"March 7, 2016",Delaware,Wilmington,"Seventh and Franklin streets",1,0,N/A
516723,"March 4, 2016",Delaware,Wilmington,"1200 block of West 7th Street",1,0,N/A
516407,"March 3, 2016",Delaware,Wilmington,"500 block of W. 6th St.",0,1,N/A
516182,"March 3, 2016",Delaware,Dover,"257 N Dupont Hwy",0,0,N/A
516172,"March 3, 2016",Delaware,Wilmington,"500 block of West 6th Street",0,1,N/A
516003,"March 2, 2016",Delaware,Wilmington,"2100 block of Pine Street",0,0,N/A
514968,"March 1, 2016",Delaware,Wilmington,"2900 block of Jessup Street",0,1,N/A
513141,"February 28, 2016",Delaware,"New Castle","50 block of Oakmont Dr",0,1,N/A
513121,"February 27, 2016",Delaware,Wilmington,"2100 block of North Pine Street",0,1,N/A
513484,"February 27, 2016",Delaware,Newark,"4140 Ogletown-Stanton Road",0,0,N/A
513119,"February 27, 2016",Delaware,Newark,"16 Chatham Ln",1,0,N/A
512682,"February 26, 2016",Delaware,Wilmington,"1000 block of North Pine Street",1,0,N/A
512687,"February 26, 2016",Delaware,Wilmington,"Shearman Street",0,1,N/A
512685,"February 26, 2016",Delaware,Wilmington,"800 block of North Pine Street",0,1,N/A
512332,"February 25, 2016",Delaware,Dover,"200 block of S. Governors Boulevard",1,0,N/A
510725,"February 23, 2016",Delaware,Wilmington,"200 block of North Madison Street",0,0,N/A
509438,"February 21, 2016",Delaware,Dover,"West Reed Street",0,1,N/A
508827,"February 20, 2016",Delaware,Dover,"316 Fulton Street",0,0,N/A
508832,"February 20, 2016",Delaware,Wilmington,"Madison Street",0,1,N/A
508052,"February 19, 2016",Delaware,Wilmington,"1900 block of Maryland Avenue",0,2,N/A
507527,"February 18, 2016",Delaware,Wilmington,"1300 block of Clifford Brown Walk",0,1,N/A
506140,"February 16, 2016",Delaware,Newark,"750 East Delaware Avenue",0,0,N/A
504897,"February 13, 2016",Delaware,Wilmington,"1700 block of West Second Street",0,1,N/A
504411,"February 12, 2016",Delaware,Wilmington,"300 block of Clyde Street",1,1,N/A
503693,"February 10, 2016",Delaware,Wilmington,"200 block of W. 30th St.",0,0,N/A
503690,"February 9, 2016",Delaware,Wilmington,"1100 block of Linden Street",0,0,N/A
503687,"February 9, 2016",Delaware,Wilmington,"200 block of West 29th Street",0,0,N/A
502411,"February 8, 2016",Delaware,Wilmington,"1100 block of W. Second St.",0,1,N/A
502159,"February 8, 2016",Delaware,"New Castle","128 N Dupont Hwy",1,0,N/A
502414,"February 7, 2016",Delaware,Bridgeville,"Apple Tree Road",0,0,N/A
502418,"February 5, 2016",Delaware,Wilmington,"Hay Road",0,0,N/A
500577,"February 3, 2016",Delaware,Dover,"Barrister Place",0,0,N/A
497655,"January 29, 2016",Delaware,Dover,"800 block of Lincoln Street",0,0,N/A
893697,"January 28, 2016",Delaware,Wilmington,"25th Street",0,0,N/A
495247,"January 28, 2016",Delaware,Wilmington,"2500 block of West Street",0,0,N/A
494253,"January 27, 2016",Delaware,"New Castle","Wilton Blvd",0,1,N/A
494245,"January 26, 2016",Delaware,Wilmington,"2200 block of Jessup Street",0,1,N/A
495252,"January 25, 2016",Delaware,Wilmington,"West 36th Street",0,0,N/A
490623,"January 21, 2016",Delaware,Dover,"Greenhill Avenue and White Oak Road",0,0,N/A
490842,"January 20, 2016",Delaware,Wilmington,"27th Street and Bowers Street",0,0,N/A
485185,"January 13, 2016",Delaware,Wilmington,"1200 block of N. Locust St",1,0,N/A
484383,"January 12, 2016",Delaware,Dover,"211 Delaware Avenue",0,0,N/A
483750,"January 11, 2016",Delaware,Wilmington,"900 block of Brown Street",1,4,N/A
483758,"January 11, 2016",Delaware,Wilmington,"1800 block of West Second Street",0,1,N/A
484462,"January 8, 2016",Delaware,Dover,"2600 block of South State Street",0,0,N/A
480933,"January 7, 2016",Delaware,Bridgeville,"2000 block of Conrail Street",1,0,N/A
482083,"January 7, 2016",Delaware,Bridgeville,"2000 block of Conrail Road",0,0,N/A
481062,"January 7, 2016",Delaware,Dover,"Churchmans Road",0,0,N/A
478192,"January 3, 2016",Delaware,Wilmington,"600 block of West Fifth St.",0,1,N/A
478185,"January 3, 2016",Delaware,Newark,"50 block of Mercer Dr",0,1,N/A
477725,"January 2, 2016",Delaware,"Wilmington (Edgemoor)","South Cannon Drive",0,0,N/A
476209,"December 30, 2015",Delaware,Middletown,"300 block of Jefferson Street",0,3,N/A
476203,"December 30, 2015",Delaware,Newark,"4126 Ogletown Stanton Road",0,1,N/A
474562,"December 28, 2015",Delaware,Wilmington,"Concord Avenue and Jefferson Street",0,1,N/A
473312,"December 27, 2015",Delaware,Wilmington,"North Broom Street and West Third Street",0,2,N/A
473295,"December 27, 2015",Delaware,Dover,"801 N Dupont Hwy",0,1,N/A
474086,"December 27, 2015",Delaware,Newark,"Kirkwood Highway and Wollaston Avenue",0,0,N/A
474083,"December 27, 2015",Delaware,Wilmington,"East 23rd and Lamotte Streets",1,1,N/A
472684,"December 26, 2015",Delaware,Lincoln,"21000 block of West Mayhew Drive",0,1,N/A
474081,"December 23, 2015",Delaware,Wilmington,"Gov. Printz Boulevard",0,1,N/A
472068,"December 23, 2015",Delaware,Wilmington,"1100 block of Beech Street",0,1,N/A
469319,"December 21, 2015",Delaware,Claymont,"749 Montclair Drive",0,1,N/A
470080,"December 21, 2015",Delaware,Wilmington,"East 23rd Street",1,0,N/A
472043,"December 21, 2015",Delaware,Dover,"1502 E Lebanon Rd",0,0,N/A
469061,"December 20, 2015",Delaware,Wilmington,"Locust and East 23rd Streets",0,1,N/A
470073,"December 20, 2015",Delaware,"Millsboro (Long Neck)","34000 block of Starboard Court",0,0,N/A
470070,"December 20, 2015",Delaware,Wilmington,"1000 block of West Fourth Street",0,1,N/A
469301,"December 18, 2015",Delaware,Bear,"100 block of Hawk Drive",0,1,N/A
467928,"December 17, 2015",Delaware,Laurel,"Sussex Highway",0,0,N/A
467899,"December 17, 2015",Delaware,Wilmington,"2300 block of N Monroe St",0,1,N/A
467937,"December 17, 2015",Delaware,Newark,"300 block of Salem Church Road",0,1,N/A
468290,"December 15, 2015",Delaware,Dover,"South Little Creek Road",0,0,N/A
466078,"December 15, 2015",Delaware,"New Castle","100 block of Freedom Trail",0,1,N/A
467939,"December 13, 2015",Delaware,Dover,"779 North DuPont Highway",0,0,N/A
466085,"December 11, 2015",Delaware,Wilmington,"1300 block of Read St.",0,1,N/A
463944,"December 10, 2015",Delaware,Dover,"Village Drive",0,1,N/A
463619,"December 9, 2015",Delaware,Wilmington,"West Fourth Street",0,0,N/A
467901,"December 9, 2015",Delaware,Wilmington,"2200 block of North Market Street",0,1,N/A
467894,"December 8, 2015",Delaware,Georgetown,"Park Avenue",0,0,N/A
467903,"December 5, 2015",Delaware,Wilmington,"2500 block of Bowers Street",0,1,N/A
459713,"December 3, 2015",Delaware,Wilmington,"2702 Jacqueline Dr",1,0,N/A
459928,"December 3, 2015",Delaware,Dover,"Cecil and New",0,0,N/A
457165,"December 1, 2015",Delaware,Wilmington,"700 block of E. 22nd St.",1,0,N/A
455263,"November 29, 2015",Delaware,Frederica,"Johnny Cake Landing Road",0,2,N/A
455268,"November 28, 2015",Delaware,Wilmington,"2700 block of Northeast Boulevard",0,1,N/A
454440,"November 27, 2015",Delaware,Bear,"1921 Pulaski Hwy",1,0,N/A
454286,"November 26, 2015",Delaware,"New Castle","3000 block of New Castle Ave",0,0,N/A
454301,"November 25, 2015",Delaware,Wilmington,"2500 block of Carter Street",0,1,N/A
453108,"November 24, 2015",Delaware,Bear,"Brookmont Dr and Pulaski Hwy",0,0,N/A
453110,"November 23, 2015",Delaware,Dover,"200 block of South New Street",0,0,N/A
450860,"November 20, 2015",Delaware,Wilmington,"W 20th St and N West St",0,1,N/A
450852,"November 18, 2015",Delaware,Newark,"100 Mcintosh Plaza",0,0,N/A
450616,"November 17, 2015",Delaware,Dover,"Lincoln Street and Gibbs Drive",0,0,N/A
448724,"November 16, 2015",Delaware,Dover,"White Oak Road and Frear Drive",0,0,N/A
1274281,"November 16, 2015",Delaware,Wilmington,"1031 S Market St",1,0,N/A
447533,"November 13, 2015",Delaware,Claymont,"Harvey Road and Garfield Avenue",1,0,N/A
447061,"November 13, 2015",Delaware,Harrington,"West Center Street",0,0,N/A
445591,"November 10, 2015",Delaware,"Wilmington (Edgemoor)","Philadelphia Pk and Beeson Ave",0,0,N/A
441709,"November 3, 2015",Delaware,Wilmington,"900 block of Maryland Avenue",0,1,N/A
440963,"November 2, 2015",Delaware,Wilmington,"3rd and North Harrison Street",0,2,N/A
441729,"November 2, 2015",Delaware,Dover,"Beechwood Avenue",0,1,N/A
441713,"November 2, 2015",Delaware,Wilmington,"South Heald and Lobdell street",0,1,N/A
441711,"November 2, 2015",Delaware,Wilmington,"Taylor and Kirkwood",0,1,N/A
440528,"November 1, 2015",Delaware,Wilmington,"10th and Bennett Streets",0,2,N/A
440048,"October 31, 2015",Delaware,Dover,"1131 N Dupont Hwy",0,1,N/A
440114,"October 31, 2015",Delaware,Milford,"100 block of West St.",0,0,N/A
443068,"October 29, 2015",Delaware,Wilmington,"1801 Milltown Road",0,0,N/A
438800,"October 28, 2015",Delaware,Felton,"Barney Jenkins Rd and S DuPont Hwy",0,0,N/A
437693,"October 27, 2015",Delaware,Wilmington,"1300 block of Lancaster Avenue",0,2,N/A
437889,"October 27, 2015",Delaware,Wilmington,"1800 block of Prospect Rd",0,1,N/A
437703,"October 25, 2015",Delaware,Laurel,"County Seat Highway",0,1,N/A
435563,"October 22, 2015",Delaware,Wilmington,"800 block of Vanever Avenue",0,3,N/A
434682,"October 21, 2015",Delaware,Dover,"South Du Pont Highway and Martin Luther King Jr. Boulevard",0,0,N/A
434668,"October 21, 2015",Delaware,Wilmington,"800 block of Spruce St.",0,1,N/A
434684,"October 20, 2015",Delaware,Wilmington,"100 block of Lower Oak St.",1,0,N/A
434676,"October 19, 2015",Delaware,"New Castle","1300 block of W. Fourth St.",0,0,N/A
432165,"October 17, 2015",Delaware,Dover,"1400 John Clark Road",2,1,N/A
431669,"October 15, 2015",Delaware,Wilmington,"900 W. Eighth St",0,0,N/A
431490,"October 15, 2015",Delaware,Wilmington,"West 27th and Tatnall Streets",0,1,N/A
430941,"October 14, 2015",Delaware,Wilmington,"Claymont Street",0,1,N/A
430929,"October 14, 2015",Delaware,Wilmington,"300 block of N Monroe St",1,0,N/A
430932,"October 14, 2015",Delaware,Wilmington,"West Third and North Lincoln Streets",0,3,N/A
430936,"October 13, 2015",Delaware,Wilmington,"900 block of Buyer Street",0,0,N/A
429644,"October 11, 2015",Delaware,"New Castle","50 block of Oakmont Dr",0,1,N/A
429813,"October 11, 2015",Delaware,"New Castle","Oakmont Drive",0,1,N/A
429806,"October 11, 2015",Delaware,Middletown,"Greenlawn Boulevard",0,0,N/A
430596,"October 6, 2015",Delaware,Dover,"West Division and North Queen Streets",0,0,N/A
426731,"October 5, 2015",Delaware,Wilmington,"Bennett and East Eighth streets",0,1,N/A
426769,"October 5, 2015",Delaware,Wilmington,"100 block of W. 27th St.",0,1,N/A
425419,"October 5, 2015",Delaware,Wilmington,"300 block of E. 14th St.",0,1,N/A
426733,"October 4, 2015",Delaware,"New Castle","30 Highland Blvd",0,0,N/A
424405,"October 2, 2015",Delaware,Dover,"400 Barrister Place",1,0,N/A
424430,"October 2, 2015",Delaware,Newark,"1-29 E Cleveland Ave",0,1,N/A
424341,"October 1, 2015",Delaware,Wilmington,"West 28th and North West",0,1,N/A
424630,"October 1, 2015",Delaware,Wilmington,"E. 23rd St.",0,1,N/A
422728,"September 29, 2015",Delaware,Dover,"Fulton Street",0,1,N/A
421473,"September 27, 2015",Delaware,Wilmington,"600 block of N. Jefferson St.",0,1,N/A
421470,"September 27, 2015",Delaware,Wilmington,"1000 block of S. Market St.",0,1,N/A
420034,"September 24, 2015",Delaware,"New Castle","Jensen Drive",0,1,N/A
420027,"September 24, 2015",Delaware,Bear,"Pulaski Highway",0,1,N/A
419319,"September 23, 2015",Delaware,Wilmington,"Tulip and South Scott streets",1,0,N/A
415920,"September 18, 2015",Delaware,Wilmington,"4th and N. Van Buren",0,0,N/A
415911,"September 16, 2015",Delaware,"New Castle","100 Wildfire Lane",0,0,N/A
415295,"September 16, 2015",Delaware,Bear,"100 block of Wimbledon Court",0,0,N/A
412222,"September 10, 2015",Delaware,Wilmington,"4th and Lombard Streets",0,1,N/A
411604,"September 9, 2015",Delaware,Wilmington,"500 block of E. Ninth Street",0,1,N/A
411596,"September 8, 2015",Delaware,Dover,"Kent Avenue and Water Street",0,0,N/A
410901,"September 8, 2015",Delaware,Wilmington,"Pennsylvania Avenue and North Van Buren Street",0,0,N/A
410388,"September 7, 2015",Delaware,Claymont,"Ridge Road",0,1,N/A
410386,"September 7, 2015",Delaware,Wilmington,"600 block of W. Sixth St.",1,0,N/A
410390,"September 6, 2015",Delaware,Felton,"1000 block of Cabin Ridge Road",1,0,N/A
409031,"September 5, 2015",Delaware,Wilmington,"600 block of N. Monroe St.",0,1,N/A
408928,"September 4, 2015",Delaware,Dover,N/A,0,1,N/A
408921,"September 4, 2015",Delaware,Wilmington,"800 block of W. Third St",0,0,N/A
408418,"September 3, 2015",Delaware,Dover,"1019 Walker Road",0,0,N/A
408409,"September 3, 2015",Delaware,Wilmington,"North Madison Street and West 24th Street",0,1,N/A
408407,"September 3, 2015",Delaware,Wilmington,"West 25th Street and North Market Street",0,1,N/A
405510,"September 1, 2015",Delaware,Wilmington,"Gordon and Lamotte streets",0,1,N/A
404153,"August 30, 2015",Delaware,"Ocean View","37000 block of Muddy Neck Road",0,1,N/A
502948,"August 30, 2015",Delaware,"Ocean View (Oceanview)","37000 block of Muddy Neck Road",0,1,N/A
405005,"August 29, 2015",Delaware,Laurel,"West Eighth Street",0,0,N/A
404399,"August 29, 2015",Delaware,Wilmington,"1200 block of Vandever Ave",0,1,N/A
404397,"August 29, 2015",Delaware,Wilmington,"West Sixth Street",0,1,N/A
405527,"August 28, 2015",Delaware,Dover,"Webbs Lane",0,1,N/A
405517,"August 28, 2015",Delaware,Milford,"300 Aurora Pl",0,0,N/A
403519,"August 28, 2015",Delaware,Wilmington,"Delamore Place",0,0,N/A
403517,"August 28, 2015",Delaware,Dover,"100 block of New Street",0,1,N/A
402512,"August 24, 2015",Delaware,Hockessin,"Saint Clair Dr",1,0,N/A
399627,"August 22, 2015",Delaware,Claymont,"Harvey Rd and Jackson Ave",0,1,N/A
399162,"August 21, 2015",Delaware,Wilmington,"200 block of North Monroe Street",0,1,N/A
399158,"August 21, 2015",Delaware,Wilmington,"200 block of Delamore Place",0,1,N/A
402485,"August 21, 2015",Delaware,Dover,"South Governors Avenue",0,0,N/A
397955,"August 18, 2015",Delaware,Wilmington,"500 block of Vandever Ave.",0,1,N/A
396949,"August 18, 2015",Delaware,Wilmington,"700 block of Townsend Place",0,1,N/A
396674,"August 17, 2015",Delaware,Wilmington,"10th and Bennett Streets",0,1,N/A
396668,"August 16, 2015",Delaware,Wilmington,"West 6th and Madison Streets",0,1,N/A
395924,"August 15, 2015",Delaware,Wilmington,"North Locust Street",0,1,N/A
395926,"August 15, 2015",Delaware,Wilmington,"800 block of Vandever Ave",1,0,N/A
394815,"August 13, 2015",Delaware,Wilmington,"West Second Street and North Madison Street",0,1,N/A
394813,"August 13, 2015",Delaware,Wilmington,"Pleasant Street and North Van Buren Street",0,1,N/A
394819,"August 12, 2015",Delaware,Wilmington,"17th and Thatcher Streets",0,0,N/A
394829,"August 12, 2015",Delaware,Newark,"200 block of Warfield Rd",0,0,N/A
391450,"August 10, 2015",Delaware,Wilmington,"400 block of W. 7th Street",1,2,N/A
394253,"August 10, 2015",Delaware,Dover,"1210 White Oak Road",0,1,N/A
394251,"August 10, 2015",Delaware,Dover,"Manchester Square and Stevenson Drive",0,0,N/A
393978,"August 9, 2015",Delaware,Dover,"652 North DuPont Highway",0,0,N/A
391403,"August 9, 2015",Delaware,Lincoln,"21000 block of W. Mayhew Dr.",0,2,N/A
394248,"August 9, 2015",Delaware,Wilmington,"2400 block of North Tatnall Street",0,1,N/A
393966,"August 8, 2015",Delaware,Dover,"500 Persimmon Tree Ln",0,1,N/A
390405,"August 8, 2015",Delaware,Milford,"500 block of N Walnut St",1,0,N/A
390146,"August 7, 2015",Delaware,Wilmington,"2400 block of Carter Street",0,1,N/A
389585,"August 6, 2015",Delaware,Dagsboro,"28000 block of East Diamond Dr",0,0,N/A
385271,"July 31, 2015",Delaware,Claymont,"Pennsylvania Avenue and Mansion Avenue",0,1,N/A
385093,"July 30, 2015",Delaware,"Rehoboth Beach","300 block of Rehoboth Ave",0,0,N/A
383572,"July 29, 2015",Delaware,"New Castle","300 block of Martin Drive",1,1,N/A
383564,"July 29, 2015",Delaware,Wilmington,"777 Delaware Park Blvd",0,1,N/A
389589,"July 28, 2015",Delaware,"New Castle","300 block of of Martin Dr",1,1,N/A
383055,"July 25, 2015",Delaware,Newark,"First block of Raven Turn",0,0,N/A
383051,"July 24, 2015",Delaware,Wilmington,"800 block of of W. Ninth St.",0,0,N/A
381692,"July 24, 2015",Delaware,Wilmington,"2501 Newport Gap Pike",0,1,N/A
381203,"July 24, 2015",Delaware,Claymont,"4th Avenue",0,1,N/A
381085,"July 23, 2015",Delaware,Wilmington,"West Fourth and Washington Streets",1,0,N/A
385084,"July 22, 2015",Delaware,Wilmington,"500 block of N. Madison St",0,1,N/A
379387,"July 22, 2015",Delaware,Wilmington,"900 block of Maryland Ave",0,1,N/A
379382,"July 22, 2015",Delaware,Wilmington,"500 block of North Madison St",0,1,N/A
381205,"July 22, 2015",Delaware,Dover,"400 block of Sussex Avenue",0,0,N/A
379390,"July 21, 2015",Delaware,Wilmington,"Chestnut and South Franklin streets",0,1,N/A
378653,"July 21, 2015",Delaware,Wilmington,"2400 block of Carter St",0,1,N/A
379384,"July 21, 2015",Delaware,Bear,"20 block of Monferrato Ct",2,0,N/A
378645,"July 20, 2015",Delaware,Wilmington,"800 block of Vandever Ave",0,0,N/A
376804,"July 18, 2015",Delaware,Wilmington,"Concord Avenue and North Washington",0,2,N/A
377414,"July 18, 2015",Delaware,Wilmington,"100 block of N. Clayton St",0,1,N/A
376126,"July 16, 2015",Delaware,Dover,"400 block of New Castle Avenue",0,0,N/A
376116,"July 16, 2015",Delaware,Wilmington,"Lancaster Avenue and Du Pont Street",1,0,N/A
1267751,"July 15, 2015",Delaware,Wilmington,"1800 block of Foulk Rd",0,0,N/A
375307,"July 14, 2015",Delaware,Wilmington,"400 block of S. Madison St",0,1,N/A
373963,"July 13, 2015",Delaware,"Wilmington (Edgemoor)",N/A,0,1,N/A
373968,"July 13, 2015",Delaware,Dover,"900 block of W. North St.",1,0,N/A
372149,"July 11, 2015",Delaware,Wilmington,"2300 block of Baynard Blvd.",0,1,N/A
372147,"July 10, 2015",Delaware,Wilmington,"100 block of S. Franklin Street",0,1,N/A
372085,"July 9, 2015",Delaware,Wilmington,"1300 block of West 6th Street",0,0,N/A
371231,"July 8, 2015",Delaware,Wilmington,"100 block of N. Van Buren St.",0,1,N/A
372083,"July 8, 2015",Delaware,Wilmington,"37012 Country Club Road",0,0,N/A
371229,"July 8, 2015",Delaware,Newark,"Finch Way",0,0,N/A
370471,"July 7, 2015",Delaware,Wilmington,"10th and Spruce streets",0,1,N/A
372137,"July 7, 2015",Delaware,"Rehoboth Beach","37000 block of Country Club Road",0,0,N/A
369883,"July 6, 2015",Delaware,Wilmington,"Sixth and Madison Streets",0,1,N/A
369880,"July 6, 2015",Delaware,Dover,"N. New St.",0,1,N/A
369877,"July 6, 2015",Delaware,Seaford,"Tull Drive",0,2,N/A
369875,"July 6, 2015",Delaware,Wilmington,"1400 block of W. Second St.",0,0,N/A
367923,"July 2, 2015",Delaware,Wilmington,"603 Philadelphia Pike",0,0,N/A
367377,"July 2, 2015",Delaware,Middletown,"100 block of St. Augustine Court",0,0,N/A
367379,"July 1, 2015",Delaware,Wilmington,"900 block of N. Jefferson St.",0,0,N/A
366806,"June 30, 2015",Delaware,Wilmington,"600 block of N. Broom St",1,0,N/A
366798,"June 29, 2015",Delaware,Wilmington,"2900 block of N. Washington St",1,0,N/A
366802,"June 29, 2015",Delaware,Wilmington,"400 block of S. Heald St.",0,0,N/A
365399,"June 28, 2015",Delaware,Harrington,"100 block of East St",0,6,N/A
365284,"June 26, 2015",Delaware,Newark,"Penman Seventy 6 Dr and Sandburg Pl",0,1,N/A
363188,"June 23, 2015",Delaware,Wilmington,"600 block of N. Broom St",0,1,N/A
363190,"June 22, 2015",Delaware,Bear,"100 block of Wimbledon Court",0,1,N/A
358520,"June 15, 2015",Delaware,"New Castle","3 Memorial Dr",0,1,N/A
358523,"June 14, 2015",Delaware,Wilmington,"600 block of North Jefferson Street",1,0,N/A
360629,"June 14, 2015",Delaware,Milford,"100 block of NW Front St",0,0,N/A
358525,"June 13, 2015",Delaware,Magnolia,"300 block of Marshview Terrace",0,2,N/A
360627,"June 13, 2015",Delaware,Dover,"500 block of South Dupont Highway",0,0,N/A
356044,"June 10, 2015",Delaware,Wilmington,"100 block of N. Connell St",0,1,N/A
356047,"June 9, 2015",Delaware,Wilmington,"100 block of Delamore Place",0,1,N/A
354415,"June 7, 2015",Delaware,Dover,"100 block of S. New St.",0,0,N/A
353182,"June 6, 2015",Delaware,Dover,"South Little Creek Road",0,2,N/A
353180,"June 6, 2015",Delaware,Dover,"1131 N Dupont Hwy",0,1,N/A
351832,"June 2, 2015",Delaware,Wilmington,"West Fourth and Delamore Streets",0,1,N/A
352594,"June 2, 2015",Delaware,Dover,"200 block of Frear Drive",0,0,N/A
352588,"June 2, 2015",Delaware,"New Castle","Powhaten Road",0,2,N/A
350696,"June 1, 2015",Delaware,Wilmington,"500 block of E. 10th St.",0,0,N/A
351825,"June 1, 2015",Delaware,Wilmington,"100 block of North Broom Street",0,1,N/A
351823,"June 1, 2015",Delaware,Wilmington,"Bedford Drive",0,1,N/A
352592,"June 1, 2015",Delaware,Dover,"200 block of N. Kirkwood St.",0,1,N/A
350667,"May 31, 2015",Delaware,Wilmington,"3900 block of Lancaster Ave.",0,3,N/A
352844,"May 31, 2015",Delaware,Dover,"100 block of Madison Court",0,0,N/A
350659,"May 31, 2015",Delaware,"Port Penn","W. Market St.",1,0,N/A
351817,"May 30, 2015",Delaware,Wilmington,"200 block of North Broom Street",0,0,N/A
350648,"May 30, 2015",Delaware,Wilmington,"700 block of N. Washington Street",0,1,N/A
349697,"May 29, 2015",Delaware,"New Castle","Christiana Road",0,0,N/A
349078,"May 29, 2015",Delaware,Wilmington,"South Broom Street",0,1,N/A
350687,"May 29, 2015",Delaware,Claymont,"600 block of Naamans Road",0,0,N/A
349197,"May 28, 2015",Delaware,Newark,"750 E. Delaware Ave.",0,0,N/A
347448,"May 27, 2015",Delaware,"Wilmington (Elsmere)","100 block of Brookside Avenue",1,0,N/A
347474,"May 26, 2015",Delaware,Townsend,"3900 block of South Du Pont Highway",0,1,N/A
394224,"May 26, 2015",Delaware,Townsend,"3900 block of DuPont Pkwy",0,2,N/A
347450,"May 25, 2015",Delaware,Wilmington,"1900 block of West Street",0,1,N/A
345589,"May 23, 2015",Delaware,Wilmington,"N Spruce St and Taylor St",0,1,N/A
345218,"May 23, 2015",Delaware,Wilmington,N/A,0,1,N/A
344293,"May 20, 2015",Delaware,Wilmington,"600 block of N. Madison St.",0,1,N/A
343453,"May 19, 2015",Delaware,Wilmington,"12th Street and Northeast Boulevard",0,1,N/A
343085,"May 18, 2015",Delaware,Dover,"1000 block of S. Little Creek Road",0,1,N/A
340873,"May 15, 2015",Delaware,Dover,"East Water Street and Sussex Avenue",0,1,N/A
352960,"May 15, 2015",Delaware,Dover,"Sussex Ave",0,1,N/A
340216,"May 13, 2015",Delaware,Dover,"Harmony Lane",1,0,N/A
340206,"May 13, 2015",Delaware,Bear,"100 block of Antlers Lane",1,0,N/A
349195,"May 13, 2015",Delaware,Wilmington,"800 block of W. Third St.",0,1,N/A
337796,"May 9, 2015",Delaware,Wilmington,"1000 block of S. Market St.",0,0,N/A
337433,"May 8, 2015",Delaware,Newark,"Stanton-Christiana Road",0,0,N/A
333262,"May 2, 2015",Delaware,Smyrna,"Malvern Lane",1,0,N/A
332829,"April 30, 2015",Delaware,Dover,N/A,1,0,N/A
331185,"April 28, 2015",Delaware,Dover,"100 block of South Queen Street",0,1,N/A
331459,"April 28, 2015",Delaware,Wilmington,"600 block of W. Sixth St.",1,1,N/A
331182,"April 27, 2015",Delaware,Wilmington,"Concord Avenue and West Street",0,0,N/A
329802,"April 26, 2015",Delaware,Wilmington,"400 block of Maryland Avenue",0,1,N/A
330310,"April 26, 2015",Delaware,Magnolia,"400 block of Lambert Drive",0,0,N/A
330301,"April 26, 2015",Delaware,Dover,"N. New St.",1,0,N/A
330306,"April 26, 2015",Delaware,"New Castle","100 block of Carvel Ave",0,0,N/A
328172,"April 22, 2015",Delaware,Dover,"89 Kings Highway",0,0,N/A
328734,"April 22, 2015",Delaware,Smyrna,"SR 1",0,0,N/A
341571,"April 19, 2015",Delaware,Dover,"1200 N Dupont Hwy",0,0,N/A
325516,"April 18, 2015",Delaware,Dover,"430 State College Road",0,3,N/A
324265,"April 16, 2015",Delaware,Wilmington,"7th and West Streets",0,0,N/A
323994,"April 15, 2015",Delaware,Wilmington,"800 block of Kirkwood Street",0,1,N/A
323323,"April 14, 2015",Delaware,Wilmington,"W 27th St",1,0,N/A
328177,"April 14, 2015",Delaware,Milford,"400 block of East Street",0,0,N/A
323131,"April 13, 2015",Delaware,Wilmington,"800 block of Vandever Avenue",0,0,N/A
318991,"April 6, 2015",Delaware,Wilmington,"700 block of Townsend Place",0,1,N/A
318989,"April 6, 2015",Delaware,Newark,"Kimberton Drive",0,1,N/A
325014,"April 4, 2015",Delaware,Wilmington,"200 block of N Monroe St",1,1,N/A
318090,"April 4, 2015",Delaware,Wilmington,"Second and Madison Streets",1,1,N/A
317576,"April 3, 2015",Delaware,Bridgeville,"Oak and Sanfilippo Roads",1,0,N/A
317126,"April 3, 2015",Delaware,Wilmington,"West Seventh Street",0,1,N/A
317123,"April 3, 2015",Delaware,Wilmington,"1031 S. Market St.",0,1,N/A
317006,"April 1, 2015",Delaware,Dover,"300 block of W. Division St.",0,0,N/A
316467,"April 1, 2015",Delaware,Wilmington,"200 block of N. Scott St.",0,1,N/A
316021,"March 31, 2015",Delaware,Wilmington,"Lancaster Avenue and Delamore Place",0,1,N/A
313749,"March 27, 2015",Delaware,Dover,"North Governors Avenue",0,0,N/A
316027,"March 27, 2015",Delaware,Dover,"Queen and Cecil Streets",0,0,N/A
313978,"March 27, 2015",Delaware,Wilmington,"South Franklin and Linden Streets",0,1,N/A
313981,"March 27, 2015",Delaware,Magnolia,"Grays Ln",1,0,N/A
314910,"March 27, 2015",Delaware,Wilmington,"Bethel Road",0,0,N/A
313202,"March 25, 2015",Delaware,Claymont,"3300 Brandywine Parkway",0,1,N/A
313184,"March 25, 2015",Delaware,Wilmington,"400 block of N. Rodney St.",0,0,N/A
